"COD_VAR";"LIB_VAR";"COD_MOD";"LIB_MOD"
"GEO";"Géographie";"90094";"Sevenans"
"GEO";"Géographie";"84100";"La Roque-Alric"
"GEO";"Géographie";"87038";"Chaptelat"
"GEO";"Géographie";"88471";"Les Thons"
"GEO";"Géographie";"81204";"Payrin-Augmontel"
"GEO";"Géographie";"90095";"Suarce"
"GEO";"Géographie";"84101";"La Roque-sur-Pernes"
"GEO";"Géographie";"87039";"Château-Chervix"
"GEO";"Géographie";"88472";"Thuillières"
"GEO";"Géographie";"81205";"Péchaudier"
"GEO";"Géographie";"90096";"Thiancourt"
"GEO";"Géographie";"84102";"Roussillon"
"GEO";"Géographie";"87040";"Châteauneuf-la-Forêt"
"GEO";"Géographie";"88473";"Tignécourt"
"GEO";"Géographie";"81206";"Penne"
"GEO";"Géographie";"90097";"Trévenans"
"GEO";"Géographie";"84103";"Rustrel"
"GEO";"Géographie";"87041";"Châteauponsac"
"GEO";"Géographie";"88474";"Tilleux"
"GEO";"Géographie";"81207";"Peyregoux"
"GEO";"Géographie";"90098";"Urcerey"
"GEO";"Géographie";"84104";"Sablet"
"GEO";"Géographie";"87042";"Le Châtenet-en-Dognon"
"GEO";"Géographie";"88475";"Tollaincourt"
"GEO";"Géographie";"81208";"Peyrole"
"GEO";"Géographie";"90099";"Valdoie"
"GEO";"Géographie";"84105";"Saignon"
"GEO";"Géographie";"87043";"Cheissoux"
"GEO";"Géographie";"88476";"Totainville"
"GEO";"Géographie";"81209";"Pont-de-Larn"
"GEO";"Géographie";"90100";"Vauthiermont"
"GEO";"Géographie";"84107";"Saint-Christol"
"GEO";"Géographie";"87044";"Chéronnac"
"GEO";"Géographie";"88477";"Trampot"
"GEO";"Géographie";"81210";"Poudis"
"GEO";"Géographie";"90101";"Vellescot"
"GEO";"Géographie";"84108";"Saint-Didier"
"GEO";"Géographie";"87045";"Cieux"
"GEO";"Géographie";"88478";"Tranqueville-Graux"
"GEO";"Géographie";"81211";"Poulan-Pouzols"
"GEO";"Géographie";"90102";"Vescemont"
"GEO";"Géographie";"84109";"Saint-Hippolyte-le-Graveyron"
"GEO";"Géographie";"88479";"Trémonzey"
"GEO";"Géographie";"87046";"Cognac-la-Forêt"
"GEO";"Géographie";"81212";"Prades"
"GEO";"Géographie";"90103";"Vétrigne"
"GEO";"Géographie";"84110";"Saint-Léger-du-Ventoux"
"GEO";"Géographie";"88480";"Ubexy"
"GEO";"Géographie";"87047";"Compreignac"
"GEO";"Géographie";"81213";"Pratviel"
"GEO";"Géographie";"90104";"Vézelois"
"GEO";"Géographie";"84111";"Saint-Marcellin-lès-Vaison"
"GEO";"Géographie";"88481";"Uriménil"
"GEO";"Géographie";"87048";"Condat-sur-Vienne"
"GEO";"Géographie";"81214";"Puéchoursi"
"GEO";"Géographie";"90105";"Villars-le-Sec"
"GEO";"Géographie";"88482";"Urville"
"GEO";"Géographie";"84112";"Saint-Martin-de-Castillon"
"GEO";"Géographie";"87049";"Coussac-Bonneval"
"GEO";"Géographie";"81215";"Puybegon"
"GEO";"Géographie";"91001";"Abbéville-la-Rivière"
"GEO";"Géographie";"88483";"Uxegney"
"GEO";"Géographie";"81216";"Puycalvel"
"GEO";"Géographie";"87050";"Couzeix"
"GEO";"Géographie";"84113";"Saint-Martin-de-la-Brasque"
"GEO";"Géographie";"91016";"Angerville"
"GEO";"Géographie";"88484";"Uzemain"
"GEO";"Géographie";"81217";"Puycelsi"
"GEO";"Géographie";"87051";"La Croisille-sur-Briance"
"GEO";"Géographie";"84114";"Saint-Pantaléon"
"GEO";"Géographie";"91017";"Angervilliers"
"GEO";"Géographie";"88485";"La Vacheresse-et-la-Rouillie"
"GEO";"Géographie";"81218";"Puygouzon"
"GEO";"Géographie";"87052";"La Croix-sur-Gartempe"
"GEO";"Géographie";"91021";"Arpajon"
"GEO";"Géographie";"84115";"Saint-Pierre-de-Vassols"
"GEO";"Géographie";"88486";"Vagney"
"GEO";"Géographie";"81219";"Puylaurens"
"GEO";"Géographie";"87053";"Cromac"
"GEO";"Géographie";"91022";"Arrancourt"
"GEO";"Géographie";"84116";"Saint-Romain-en-Viennois"
"GEO";"Géographie";"88487";"Le Val-d'Ajol"
"GEO";"Géographie";"81220";"Rabastens"
"GEO";"Géographie";"87054";"Cussac"
"GEO";"Géographie";"91027";"Athis-Mons"
"GEO";"Géographie";"88488";"Valfroicourt"
"GEO";"Géographie";"84117";"Saint-Roman-de-Malegarde"
"GEO";"Géographie";"81221";"Rayssac"
"GEO";"Géographie";"87056";"Dinsac"
"GEO";"Géographie";"91035";"Authon-la-Plaine"
"GEO";"Géographie";"88489";"Valleroy-aux-Saules"
"GEO";"Géographie";"84118";"Saint-Saturnin-lès-Apt"
"GEO";"Géographie";"81222";"Réalmont"
"GEO";"Géographie";"87057";"Dompierre-les-Églises"
"GEO";"Géographie";"91037";"Auvernaux"
"GEO";"Géographie";"88490";"Valleroy-le-Sec"
"GEO";"Géographie";"81223";"Le Rialet"
"GEO";"Géographie";"84119";"Saint-Saturnin-lès-Avignon"
"GEO";"Géographie";"87058";"Domps"
"GEO";"Géographie";"91038";"Auvers-Saint-Georges"
"GEO";"Géographie";"88491";"Les Vallois"
"GEO";"Géographie";"81224";"Le Riols"
"GEO";"Géographie";"84120";"Saint-Trinit"
"GEO";"Géographie";"91041";"Avrainville"
"GEO";"Géographie";"88492";"Le Valtin"
"GEO";"Géographie";"87059";"Le Dorat"
"GEO";"Géographie";"81225";"Rivières"
"GEO";"Géographie";"84106";"Sainte-Cécile-les-Vignes"
"GEO";"Géographie";"88493";"Varmonzey"
"GEO";"Géographie";"87060";"Dournazac"
"GEO";"Géographie";"91044";"Ballainvilliers"
"GEO";"Géographie";"81227";"Roquecourbe"
"GEO";"Géographie";"84121";"Sannes"
"GEO";"Géographie";"88494";"Vaubexy"
"GEO";"Géographie";"87061";"Droux"
"GEO";"Géographie";"91045";"Ballancourt-sur-Essonne"
"GEO";"Géographie";"81228";"Roquemaure"
"GEO";"Géographie";"84122";"Sarrians"
"GEO";"Géographie";"88495";"Vaudéville"
"GEO";"Géographie";"87062";"Eybouleuf"
"GEO";"Géographie";"91047";"Baulne"
"GEO";"Géographie";"81229";"Roquevidal"
"GEO";"Géographie";"84123";"Sault"
"GEO";"Géographie";"88496";"Vaudoncourt"
"GEO";"Géographie";"87063";"Eyjeaux"
"GEO";"Géographie";"91064";"Bièvres"
"GEO";"Géographie";"81230";"Rosières"
"GEO";"Géographie";"88497";"Vaxoncourt"
"GEO";"Géographie";"84124";"Saumane-de-Vaucluse"
"GEO";"Géographie";"87064";"Eymoutiers"
"GEO";"Géographie";"81231";"Rouairoux"
"GEO";"Géographie";"88498";"Vecoux"
"GEO";"Géographie";"91067";"Blandy"
"GEO";"Géographie";"84125";"Savoillan"
"GEO";"Géographie";"87065";"Feytiat"
"GEO";"Géographie";"81232";"Rouffiac"
"GEO";"Géographie";"88499";"Velotte-et-Tatignécourt"
"GEO";"Géographie";"91069";"Boigneville"
"GEO";"Géographie";"84126";"Séguret"
"GEO";"Géographie";"87066";"Flavignac"
"GEO";"Géographie";"81234";"Roussayrolles"
"GEO";"Géographie";"88500";"Ventron"
"GEO";"Géographie";"91075";"Bois-Herpin"
"GEO";"Géographie";"84127";"Sérignan-du-Comtat"
"GEO";"Géographie";"87067";"Folles"
"GEO";"Géographie";"81235";"Saint-Affrique-les-Montagnes"
"GEO";"Géographie";"88501";"Le Vermont"
"GEO";"Géographie";"91079";"Boissy-la-Rivière"
"GEO";"Géographie";"87068";"Fromental"
"GEO";"Géographie";"84128";"Sivergues"
"GEO";"Géographie";"81236";"Saint-Agnan"
"GEO";"Géographie";"88502";"Vervezelle"
"GEO";"Géographie";"91080";"Boissy-le-Cutté"
"GEO";"Géographie";"87069";"Gajoubert"
"GEO";"Géographie";"84129";"Sorgues"
"GEO";"Géographie";"81237";"Saint-Amancet"
"GEO";"Géographie";"88503";"Vexaincourt"
"GEO";"Géographie";"91081";"Boissy-le-Sec"
"GEO";"Géographie";"87070";"La Geneytouse"
"GEO";"Géographie";"81238";"Saint-Amans-Soult"
"GEO";"Géographie";"88504";"Vicherey"
"GEO";"Géographie";"84130";"Suzette"
"GEO";"Géographie";"91085";"Boissy-sous-Saint-Yon"
"GEO";"Géographie";"87071";"Glandon"
"GEO";"Géographie";"88505";"Vienville"
"GEO";"Géographie";"81239";"Saint-Amans-Valtoret"
"GEO";"Géographie";"84131";"Taillades"
"GEO";"Géographie";"91086";"Bondoufle"
"GEO";"Géographie";"87072";"Glanges"
"GEO";"Géographie";"88506";"Vieux-Moulin"
"GEO";"Géographie";"81240";"Saint-André"
"GEO";"Géographie";"84132";"Le Thor"
"GEO";"Géographie";"88508";"Ville-sur-Illon"
"GEO";"Géographie";"81242";"Saint-Avit"
"GEO";"Géographie";"87073";"Gorre"
"GEO";"Géographie";"91093";"Boullay-les-Troux"
"GEO";"Géographie";"84133";"La Tour-d'Aigues"
"GEO";"Géographie";"88507";"Villers"
"GEO";"Géographie";"81243";"Saint-Beauzile"
"GEO";"Géographie";"87074";"Les Grands-Chézeaux"
"GEO";"Géographie";"91095";"Bouray-sur-Juine"
"GEO";"Géographie";"84134";"Travaillan"
"GEO";"Géographie";"88509";"Villoncourt"
"GEO";"Géographie";"81244";"Saint-Benoît-de-Carmaux"
"GEO";"Géographie";"91097";"Boussy-Saint-Antoine"
"GEO";"Géographie";"87075";"Isle"
"GEO";"Géographie";"88510";"Villotte"
"GEO";"Géographie";"84135";"Uchaux"
"GEO";"Géographie";"81245";"Saint-Christophe"
"GEO";"Géographie";"91098";"Boutervilliers"
"GEO";"Géographie";"87076";"Jabreilles-les-Bordes"
"GEO";"Géographie";"88511";"Villouxel"
"GEO";"Géographie";"81247";"Saint-Cirgue"
"GEO";"Géographie";"84136";"Vacqueyras"
"GEO";"Géographie";"91099";"Boutigny-sur-Essonne"
"GEO";"Géographie";"87077";"Janailhac"
"GEO";"Géographie";"88512";"Viménil"
"GEO";"Géographie";"81248";"Saint-Gauzens"
"GEO";"Géographie";"88513";"Vincey"
"GEO";"Géographie";"87078";"Javerdat"
"GEO";"Géographie";"84137";"Vaison-la-Romaine"
"GEO";"Géographie";"81250";"Saint-Genest-de-Contest"
"GEO";"Géographie";"91100";"Bouville"
"GEO";"Géographie";"88514";"Viocourt"
"GEO";"Géographie";"87079";"La Jonchère-Saint-Maurice"
"GEO";"Géographie";"81251";"Saint-Germain-des-Prés"
"GEO";"Géographie";"91103";"Brétigny-sur-Orge"
"GEO";"Géographie";"84138";"Valréas"
"GEO";"Géographie";"88515";"Vioménil"
"GEO";"Géographie";"87080";"Jouac"
"GEO";"Géographie";"81252";"Saint-Germier"
"GEO";"Géographie";"84140";"Vaugines"
"GEO";"Géographie";"91105";"Breuillet"
"GEO";"Géographie";"88516";"Vittel"
"GEO";"Géographie";"81253";"Saint-Grégoire"
"GEO";"Géographie";"87081";"Jourgnac"
"GEO";"Géographie";"84141";"Vedène"
"GEO";"Géographie";"91106";"Breux-Jouy"
"GEO";"Géographie";"88517";"Viviers-le-Gras"
"GEO";"Géographie";"81254";"Saint-Jean-de-Marcel"
"GEO";"Géographie";"87082";"Ladignac-le-Long"
"GEO";"Géographie";"84142";"Velleron"
"GEO";"Géographie";"91109";"Brières-les-Scellés"
"GEO";"Géographie";"88518";"Viviers-lès-Offroicourt"
"GEO";"Géographie";"81255";"Saint-Jean-de-Rives"
"GEO";"Géographie";"87083";"Laurière"
"GEO";"Géographie";"84143";"Venasque"
"GEO";"Géographie";"88029";"La Vôge-les-Bains"
"GEO";"Géographie";"81256";"Saint-Jean-de-Vals"
"GEO";"Géographie";"91111";"Briis-sous-Forges"
"GEO";"Géographie";"87084";"Lavignac"
"GEO";"Géographie";"84144";"Viens"
"GEO";"Géographie";"88519";"La Voivre"
"GEO";"Géographie";"87085";"Limoges"
"GEO";"Géographie";"81257";"Saint-Juéry"
"GEO";"Géographie";"91112";"Brouy"
"GEO";"Géographie";"84145";"Villars"
"GEO";"Géographie";"88520";"Les Voivres"
"GEO";"Géographie";"87086";"Linards"
"GEO";"Géographie";"81258";"Saint-Julien-du-Puy"
"GEO";"Géographie";"91114";"Brunoy"
"GEO";"Géographie";"84146";"Villedieu"
"GEO";"Géographie";"88521";"Vomécourt"
"GEO";"Géographie";"87087";"Lussac-les-Églises"
"GEO";"Géographie";"81259";"Saint-Julien-Gaulène"
"GEO";"Géographie";"91115";"Bruyères-le-Châtel"
"GEO";"Géographie";"84147";"Villelaure"
"GEO";"Géographie";"88522";"Vomécourt-sur-Madon"
"GEO";"Géographie";"87088";"Magnac-Bourg"
"GEO";"Géographie";"81261";"Saint-Lieux-lès-Lavaur"
"GEO";"Géographie";"88523";"Vouxey"
"GEO";"Géographie";"84148";"Villes-sur-Auzon"
"GEO";"Géographie";"91121";"Buno-Bonnevaux"
"GEO";"Géographie";"87089";"Magnac-Laval"
"GEO";"Géographie";"81262";"Saint-Marcel-Campes"
"GEO";"Géographie";"88524";"Vrécourt"
"GEO";"Géographie";"84149";"Violès"
"GEO";"Géographie";"91122";"Bures-sur-Yvette"
"GEO";"Géographie";"87090";"Mailhac-sur-Benaize"
"GEO";"Géographie";"81263";"Saint-Martin-Laguépie"
"GEO";"Géographie";"88525";"Vroville"
"GEO";"Géographie";"84150";"Visan"
"GEO";"Géographie";"91129";"Cerny"
"GEO";"Géographie";"87091";"Maisonnais-sur-Tardoire"
"GEO";"Géographie";"81265";"Saint-Michel-de-Vax"
"GEO";"Géographie";"88526";"Wisembach"
"GEO";"Géographie";"84151";"Vitrolles-en-Lubéron"
"GEO";"Géographie";"91130";"Chalo-Saint-Mars"
"GEO";"Géographie";"87092";"Marval"
"GEO";"Géographie";"81264";"Saint-Michel-Labadié"
"GEO";"Géographie";"88527";"Xaffévillers"
"GEO";"Géographie";"85152";"Les Achards"
"GEO";"Géographie";"87093";"Masléon"
"GEO";"Géographie";"91131";"Chalou-Moulineux"
"GEO";"Géographie";"88528";"Xamontarupt"
"GEO";"Géographie";"81266";"Saint-Paul-Cap-de-Joux"
"GEO";"Géographie";"85001";"L'Aiguillon-la-Presqu'île"
"GEO";"Géographie";"87094";"Meilhac"
"GEO";"Géographie";"91132";"Chamarande"
"GEO";"Géographie";"88529";"Xaronval"
"GEO";"Géographie";"81267";"Saint-Pierre-de-Trivisy"
"GEO";"Géographie";"85002";"L'Aiguillon-sur-Vie"
"GEO";"Géographie";"87095";"Meuzac"
"GEO";"Géographie";"91135";"Champcueil"
"GEO";"Géographie";"88530";"Xertigny"
"GEO";"Géographie";"81268";"Saint-Salvi-de-Carcavès"
"GEO";"Géographie";"85003";"Aizenay"
"GEO";"Géographie";"87096";"La Meyze"
"GEO";"Géographie";"91136";"Champlan"
"GEO";"Géographie";"88531";"Xonrupt-Longemer"
"GEO";"Géographie";"81269";"Saint-Salvy-de-la-Balme"
"GEO";"Géographie";"85004";"Angles"
"GEO";"Géographie";"87099";"Moissannes"
"GEO";"Géographie";"91137";"Champmotteux"
"GEO";"Géographie";"88532";"Zincourt"
"GEO";"Géographie";"81270";"Saint-Sernin-lès-Lavaur"
"GEO";"Géographie";"87100";"Montrol-Sénard"
"GEO";"Géographie";"89002";"Aigremont"
"GEO";"Géographie";"85005";"Antigny"
"GEO";"Géographie";"91145";"Chatignonville"
"GEO";"Géographie";"81271";"Saint-Sulpice-la-Pointe"
"GEO";"Géographie";"87101";"Mortemart"
"GEO";"Géographie";"89004";"Aisy-sur-Armançon"
"GEO";"Géographie";"85006";"Apremont"
"GEO";"Géographie";"91148";"Chauffour-lès-Étréchy"
"GEO";"Géographie";"81272";"Saint-Urcisse"
"GEO";"Géographie";"87103";"Nantiat"
"GEO";"Géographie";"89005";"Ancy-le-Franc"
"GEO";"Géographie";"85008";"Aubigny-Les Clouzeaux"
"GEO";"Géographie";"81246";"Sainte-Cécile-du-Cayrou"
"GEO";"Géographie";"91156";"Cheptainville"
"GEO";"Géographie";"87104";"Nedde"
"GEO";"Géographie";"89006";"Ancy-le-Libre"
"GEO";"Géographie";"85009";"Auchay-sur-Vendée"
"GEO";"Géographie";"91159";"Chevannes"
"GEO";"Géographie";"81326";"Sainte-Croix"
"GEO";"Géographie";"87105";"Neuvic-Entier"
"GEO";"Géographie";"89007";"Andryes"
"GEO";"Géographie";"85010";"Avrillé"
"GEO";"Géographie";"91161";"Chilly-Mazarin"
"GEO";"Géographie";"81249";"Sainte-Gemme"
"GEO";"Géographie";"87106";"Nexon"
"GEO";"Géographie";"89008";"Angely"
"GEO";"Géographie";"91613";"Congerville-Thionville"
"GEO";"Géographie";"81273";"Saïx"
"GEO";"Géographie";"85011";"Barbâtre"
"GEO";"Géographie";"87107";"Nieul"
"GEO";"Géographie";"89009";"Annay-la-Côte"
"GEO";"Géographie";"81274";"Saliès"
"GEO";"Géographie";"91174";"Corbeil-Essonnes"
"GEO";"Géographie";"85012";"La Barre-de-Monts"
"GEO";"Géographie";"87108";"Nouic"
"GEO";"Géographie";"89010";"Annay-sur-Serein"
"GEO";"Géographie";"81275";"Salles"
"GEO";"Géographie";"91175";"Corbreuse"
"GEO";"Géographie";"87109";"Oradour-Saint-Genest"
"GEO";"Géographie";"89011";"Annéot"
"GEO";"Géographie";"85013";"Bazoges-en-Paillers"
"GEO";"Géographie";"91179";"Le Coudray-Montceaux"
"GEO";"Géographie";"87110";"Oradour-sur-Glane"
"GEO";"Géographie";"89012";"Annoux"
"GEO";"Géographie";"85014";"Bazoges-en-Pareds"
"GEO";"Géographie";"81276";"Salvagnac"
"GEO";"Géographie";"91180";"Courances"
"GEO";"Géographie";"89013";"Appoigny"
"GEO";"Géographie";"87111";"Oradour-sur-Vayres"
"GEO";"Géographie";"81277";"Saussenac"
"GEO";"Géographie";"85015";"Beaufou"
"GEO";"Géographie";"91184";"Courdimanche-sur-Essonne"
"GEO";"Géographie";"89014";"Arces-Dilo"
"GEO";"Géographie";"87112";"Pageas"
"GEO";"Géographie";"81278";"Sauveterre"
"GEO";"Géographie";"85016";"Beaulieu-sous-la-Roche"
"GEO";"Géographie";"91186";"Courson-Monteloup"
"GEO";"Géographie";"89015";"Arcy-sur-Cure"
"GEO";"Géographie";"87113";"Le Palais-sur-Vienne"
"GEO";"Géographie";"81279";"La Sauzière-Saint-Jean"
"GEO";"Géographie";"85017";"Beaurepaire"
"GEO";"Géographie";"91191";"Crosne"
"GEO";"Géographie";"89016";"Argentenay"
"GEO";"Géographie";"87114";"Panazol"
"GEO";"Géographie";"91198";"D'Huison-Longueville"
"GEO";"Géographie";"85018";"Beauvoir-sur-Mer"
"GEO";"Géographie";"89017";"Argenteuil-sur-Armançon"
"GEO";"Géographie";"81280";"Le Ségur"
"GEO";"Géographie";"87115";"Pensol"
"GEO";"Géographie";"91195";"Dannemois"
"GEO";"Géographie";"85019";"Bellevigny"
"GEO";"Géographie";"81281";"Sémalens"
"GEO";"Géographie";"89018";"Armeau"
"GEO";"Géographie";"87116";"Peyrat-de-Bellac"
"GEO";"Géographie";"91200";"Dourdan"
"GEO";"Géographie";"81282";"Senaux"
"GEO";"Géographie";"89019";"Arthonnay"
"GEO";"Géographie";"85020";"Benet"
"GEO";"Géographie";"91201";"Draveil"
"GEO";"Géographie";"87117";"Peyrat-le-Château"
"GEO";"Géographie";"81283";"Senouillac"
"GEO";"Géographie";"89020";"Asnières-sous-Bois"
"GEO";"Géographie";"85022";"Le Bernard"
"GEO";"Géographie";"91204";"Écharcon"
"GEO";"Géographie";"81284";"Le Sequestre"
"GEO";"Géographie";"87118";"Peyrilhac"
"GEO";"Géographie";"89021";"Asquins"
"GEO";"Géographie";"85021";"La Bernardière"
"GEO";"Géographie";"91207";"Égly"
"GEO";"Géographie";"81285";"Sérénac"
"GEO";"Géographie";"89022";"Athie"
"GEO";"Géographie";"87119";"Pierre-Buffière"
"GEO";"Géographie";"85023";"Bessay"
"GEO";"Géographie";"91215";"Épinay-sous-Sénart"
"GEO";"Géographie";"81286";"Serviès"
"GEO";"Géographie";"89023";"Augy"
"GEO";"Géographie";"87120";"La Porcherie"
"GEO";"Géographie";"85024";"Bois-de-Céné"
"GEO";"Géographie";"91216";"Épinay-sur-Orge"
"GEO";"Géographie";"81287";"Sieurac"
"GEO";"Géographie";"89024";"Auxerre"
"GEO";"Géographie";"87121";"Rancon"
"GEO";"Géographie";"85025";"La Boissière-de-Montaigu"
"GEO";"Géographie";"91223";"Étampes"
"GEO";"Géographie";"81288";"Sorèze"
"GEO";"Géographie";"89025";"Avallon"
"GEO";"Géographie";"87122";"Razès"
"GEO";"Géographie";"85026";"La Boissière-des-Landes"
"GEO";"Géographie";"81289";"Soual"
"GEO";"Géographie";"89027";"Bagneaux"
"GEO";"Géographie";"91225";"Étiolles"
"GEO";"Géographie";"87123";"Rempnat"
"GEO";"Géographie";"85028";"Bouillé-Courdault"
"GEO";"Géographie";"89028";"Baon"
"GEO";"Géographie";"81290";"Souel"
"GEO";"Géographie";"91226";"Étréchy"
"GEO";"Géographie";"87124";"Rilhac-Lastours"
"GEO";"Géographie";"89029";"Bassou"
"GEO";"Géographie";"81291";"Taïx"
"GEO";"Géographie";"85029";"Bouin"
"GEO";"Géographie";"91228";"Évry-Courcouronnes"
"GEO";"Géographie";"87125";"Rilhac-Rancon"
"GEO";"Géographie";"89030";"Bazarnes"
"GEO";"Géographie";"81292";"Tanus"
"GEO";"Géographie";"85031";"Le Boupère"
"GEO";"Géographie";"91232";"La Ferté-Alais"
"GEO";"Géographie";"87127";"La Roche-l'Abeille"
"GEO";"Géographie";"89031";"Beaumont"
"GEO";"Géographie";"81293";"Tauriac"
"GEO";"Géographie";"85033";"Bourneau"
"GEO";"Géographie";"91235";"Fleury-Mérogis"
"GEO";"Géographie";"87126";"Rochechouart"
"GEO";"Géographie";"89032";"Beauvilliers"
"GEO";"Géographie";"81294";"Técou"
"GEO";"Géographie";"85034";"Bournezeau"
"GEO";"Géographie";"91240";"Fontaine-la-Rivière"
"GEO";"Géographie";"87129";"Royères"
"GEO";"Géographie";"89033";"Beauvoir"
"GEO";"Géographie";"81295";"Teillet"
"GEO";"Géographie";"85243";"Brem-sur-Mer"
"GEO";"Géographie";"91244";"Fontenay-le-Vicomte"
"GEO";"Géographie";"87130";"Roziers-Saint-Georges"
"GEO";"Géographie";"89034";"Beine"
"GEO";"Géographie";"81233";"Terre-de-Bancalié"
"GEO";"Géographie";"85035";"Bretignolles-sur-Mer"
"GEO";"Géographie";"91243";"Fontenay-lès-Briis"
"GEO";"Géographie";"89035";"Bellechaume"
"GEO";"Géographie";"81297";"Terssac"
"GEO";"Géographie";"87131";"Saillat-sur-Vienne"
"GEO";"Géographie";"85036";"La Bretonnière-la-Claye"
"GEO";"Géographie";"91247";"La Forêt-le-Roi"
"GEO";"Géographie";"89036";"La Belliole"
"GEO";"Géographie";"81298";"Teulat"
"GEO";"Géographie";"87132";"Saint-Amand-le-Petit"
"GEO";"Géographie";"85038";"Les Brouzils"
"GEO";"Géographie";"91248";"La Forêt-Sainte-Croix"
"GEO";"Géographie";"89037";"Béon"
"GEO";"Géographie";"81299";"Teyssode"
"GEO";"Géographie";"87133";"Saint-Amand-Magnazeix"
"GEO";"Géographie";"85039";"La Bruffière"
"GEO";"Géographie";"91249";"Forges-les-Bains"
"GEO";"Géographie";"89038";"Bernouil"
"GEO";"Géographie";"81300";"Tonnac"
"GEO";"Géographie";"87135";"Saint-Auvent"
"GEO";"Géographie";"85040";"La Caillère-Saint-Hilaire"
"GEO";"Géographie";"91272";"Gif-sur-Yvette"
"GEO";"Géographie";"89039";"Béru"
"GEO";"Géographie";"81302";"Tréban"
"GEO";"Géographie";"87137";"Saint-Bazile"
"GEO";"Géographie";"91273";"Gironville-sur-Essonne"
"GEO";"Géographie";"85042";"Chaillé-les-Marais"
"GEO";"Géographie";"89040";"Bessy-sur-Cure"
"GEO";"Géographie";"81303";"Trébas"
"GEO";"Géographie";"87138";"Saint-Bonnet-Briance"
"GEO";"Géographie";"91274";"Gometz-la-Ville"
"GEO";"Géographie";"85045";"La Chaize-Giraud"
"GEO";"Géographie";"89041";"Beugnon"
"GEO";"Géographie";"81304";"Trévien"
"GEO";"Géographie";"87139";"Saint-Bonnet-de-Bellac"
"GEO";"Géographie";"91275";"Gometz-le-Châtel"
"GEO";"Géographie";"85046";"La Chaize-le-Vicomte"
"GEO";"Géographie";"89042";"Bierry-les-Belles-Fontaines"
"GEO";"Géographie";"81305";"Vabre"
"GEO";"Géographie";"87140";"Saint-Brice-sur-Vienne"
"GEO";"Géographie";"85047";"Challans"
"GEO";"Géographie";"91284";"Les Granges-le-Roi"
"GEO";"Géographie";"89043";"Blacy"
"GEO";"Géographie";"81306";"Valderiès"
"GEO";"Géographie";"87141";"Saint-Cyr"
"GEO";"Géographie";"85050";"Le Champ-Saint-Père"
"GEO";"Géographie";"91286";"Grigny"
"GEO";"Géographie";"89044";"Blannay"
"GEO";"Géographie";"81307";"Valdurenque"
"GEO";"Géographie";"85049";"Champagné-les-Marais"
"GEO";"Géographie";"87142";"Saint-Denis-des-Murs"
"GEO";"Géographie";"91292";"Guibeville"
